"Date","Industry","Value"
1990-01-01,"Motor vehicle and parts dealers",1.5092
1990-02-01,"Motor vehicle and parts dealers",1.5109
1990-03-01,"Motor vehicle and parts dealers",1.5083
1990-04-01,"Motor vehicle and parts dealers",1.5057
1990-05-01,"Motor vehicle and parts dealers",1.5028
1990-06-01,"Motor vehicle and parts dealers",1.4989
1990-07-01,"Motor vehicle and parts dealers",1.4955
1990-08-01,"Motor vehicle and parts dealers",1.4912
1990-09-01,"Motor vehicle and parts dealers",1.4894
1990-10-01,"Motor vehicle and parts dealers",1.482
1990-11-01,"Motor vehicle and parts dealers",1.4741
1990-12-01,"Motor vehicle and parts dealers",1.4685
1991-01-01,"Motor vehicle and parts dealers",1.4602
1991-02-01,"Motor vehicle and parts dealers",1.4476
1991-03-01,"Motor vehicle and parts dealers",1.4385
1991-04-01,"Motor vehicle and parts dealers",1.4356
1991-05-01,"Motor vehicle and parts dealers",1.4329
1991-06-01,"Motor vehicle and parts dealers",1.4309
1991-07-01,"Motor vehicle and parts dealers",1.4304
1991-08-01,"Motor vehicle and parts dealers",1.4301
1991-09-01,"Motor vehicle and parts dealers",1.4312
1991-10-01,"Motor vehicle and parts dealers",1.4331
1991-11-01,"Motor vehicle and parts dealers",1.429
1991-12-01,"Motor vehicle and parts dealers",1.4255
1992-01-01,"Motor vehicle and parts dealers",1.4238
1992-02-01,"Motor vehicle and parts dealers",1.4233
1992-03-01,"Motor vehicle and parts dealers",1.4246
1992-04-01,"Motor vehicle and parts dealers",1.4271
1992-05-01,"Motor vehicle and parts dealers",1.4275
1992-06-01,"Motor vehicle and parts dealers",1.4281
1992-07-01,"Motor vehicle and parts dealers",1.4273
1992-08-01,"Motor vehicle and parts dealers",1.4268
1992-09-01,"Motor vehicle and parts dealers",1.4276
1992-10-01,"Motor vehicle and parts dealers",1.4304
1992-11-01,"Motor vehicle and parts dealers",1.4342
1992-12-01,"Motor vehicle and parts dealers",1.4385
1993-01-01,"Motor vehicle and parts dealers",1.4448
1993-02-01,"Motor vehicle and parts dealers",1.45
1993-03-01,"Motor vehicle and parts dealers",1.4537
1993-04-01,"Motor vehicle and parts dealers",1.4584
1993-05-01,"Motor vehicle and parts dealers",1.4638
1993-06-01,"Motor vehicle and parts dealers",1.4695
1993-07-01,"Motor vehicle and parts dealers",1.4761
1993-08-01,"Motor vehicle and parts dealers",1.4836
1993-09-01,"Motor vehicle and parts dealers",1.4909
1993-10-01,"Motor vehicle and parts dealers",1.4978
1993-11-01,"Motor vehicle and parts dealers",1.5047
1993-12-01,"Motor vehicle and parts dealers",1.5132
1994-01-01,"Motor vehicle and parts dealers",1.521
1994-02-01,"Motor vehicle and parts dealers",1.5301
1994-03-01,"Motor vehicle and parts dealers",1.5409
1994-04-01,"Motor vehicle and parts dealers",1.5499
1994-05-01,"Motor vehicle and parts dealers",1.5553
1994-06-01,"Motor vehicle and parts dealers",1.5596
1994-07-01,"Motor vehicle and parts dealers",1.5686
1994-08-01,"Motor vehicle and parts dealers",1.5766
1994-09-01,"Motor vehicle and parts dealers",1.584
1994-10-01,"Motor vehicle and parts dealers",1.589
1994-11-01,"Motor vehicle and parts dealers",1.5986
1994-12-01,"Motor vehicle and parts dealers",1.606
1995-01-01,"Motor vehicle and parts dealers",1.6114
1995-02-01,"Motor vehicle and parts dealers",1.6162
1995-03-01,"Motor vehicle and parts dealers",1.6174
1995-04-01,"Motor vehicle and parts dealers",1.6193
1995-05-01,"Motor vehicle and parts dealers",1.621
1995-06-01,"Motor vehicle and parts dealers",1.6235
1995-07-01,"Motor vehicle and parts dealers",1.6255
1995-08-01,"Motor vehicle and parts dealers",1.6297
1995-09-01,"Motor vehicle and parts dealers",1.6343
1995-10-01,"Motor vehicle and parts dealers",1.6388
1995-11-01,"Motor vehicle and parts dealers",1.6433
1995-12-01,"Motor vehicle and parts dealers",1.6476
1996-01-01,"Motor vehicle and parts dealers",1.6527
1996-02-01,"Motor vehicle and parts dealers",1.6588
1996-03-01,"Motor vehicle and parts dealers",1.6654
1996-04-01,"Motor vehicle and parts dealers",1.6729
1996-05-01,"Motor vehicle and parts dealers",1.6808
1996-06-01,"Motor vehicle and parts dealers",1.6878
1996-07-01,"Motor vehicle and parts dealers",1.6931
1996-08-01,"Motor vehicle and parts dealers",1.6962
1996-09-01,"Motor vehicle and parts dealers",1.6997
1996-10-01,"Motor vehicle and parts dealers",1.7037
1996-11-01,"Motor vehicle and parts dealers",1.7072
1996-12-01,"Motor vehicle and parts dealers",1.7102
1997-01-01,"Motor vehicle and parts dealers",1.7134
1997-02-01,"Motor vehicle and parts dealers",1.7169
1997-03-01,"Motor vehicle and parts dealers",1.7221
1997-04-01,"Motor vehicle and parts dealers",1.722
1997-05-01,"Motor vehicle and parts dealers",1.7211
1997-06-01,"Motor vehicle and parts dealers",1.7213
1997-07-01,"Motor vehicle and parts dealers",1.723
1997-08-01,"Motor vehicle and parts dealers",1.7256
1997-09-01,"Motor vehicle and parts dealers",1.7266
1997-10-01,"Motor vehicle and parts dealers",1.7274
1997-11-01,"Motor vehicle and parts dealers",1.7284
1997-12-01,"Motor vehicle and parts dealers",1.7291
1998-01-01,"Motor vehicle and parts dealers",1.7284
1998-02-01,"Motor vehicle and parts dealers",1.7273
1998-03-01,"Motor vehicle and parts dealers",1.7275
1998-04-01,"Motor vehicle and parts dealers",1.7287
1998-05-01,"Motor vehicle and parts dealers",1.7362
1998-06-01,"Motor vehicle and parts dealers",1.739
1998-07-01,"Motor vehicle and parts dealers",1.7412
1998-08-01,"Motor vehicle and parts dealers",1.7433
1998-09-01,"Motor vehicle and parts dealers",1.748
1998-10-01,"Motor vehicle and parts dealers",1.7517
1998-11-01,"Motor vehicle and parts dealers",1.7557
1998-12-01,"Motor vehicle and parts dealers",1.761
1999-01-01,"Motor vehicle and parts dealers",1.7671
1999-02-01,"Motor vehicle and parts dealers",1.7757
1999-03-01,"Motor vehicle and parts dealers",1.779
1999-04-01,"Motor vehicle and parts dealers",1.7873
1999-05-01,"Motor vehicle and parts dealers",1.7915
1999-06-01,"Motor vehicle and parts dealers",1.7963
1999-07-01,"Motor vehicle and parts dealers",1.8016
1999-08-01,"Motor vehicle and parts dealers",1.8061
1999-09-01,"Motor vehicle and parts dealers",1.8079
1999-10-01,"Motor vehicle and parts dealers",1.8107
1999-11-01,"Motor vehicle and parts dealers",1.8165
1999-12-01,"Motor vehicle and parts dealers",1.8215
2000-01-01,"Motor vehicle and parts dealers",1.8298
2000-02-01,"Motor vehicle and parts dealers",1.8319
2000-03-01,"Motor vehicle and parts dealers",1.8404
2000-04-01,"Motor vehicle and parts dealers",1.8432
2000-05-01,"Motor vehicle and parts dealers",1.8441
2000-06-01,"Motor vehicle and parts dealers",1.8442
2000-07-01,"Motor vehicle and parts dealers",1.8482
2000-08-01,"Motor vehicle and parts dealers",1.8506
2000-09-01,"Motor vehicle and parts dealers",1.8544
2000-10-01,"Motor vehicle and parts dealers",1.8576
2000-11-01,"Motor vehicle and parts dealers",1.8577
2000-12-01,"Motor vehicle and parts dealers",1.8566
2001-01-01,"Motor vehicle and parts dealers",1.8562
2001-02-01,"Motor vehicle and parts dealers",1.8568
2001-03-01,"Motor vehicle and parts dealers",1.8536
2001-04-01,"Motor vehicle and parts dealers",1.8426
2001-05-01,"Motor vehicle and parts dealers",1.8449
2001-06-01,"Motor vehicle and parts dealers",1.8482
2001-07-01,"Motor vehicle and parts dealers",1.8475
2001-08-01,"Motor vehicle and parts dealers",1.8544
2001-09-01,"Motor vehicle and parts dealers",1.8569
2001-10-01,"Motor vehicle and parts dealers",1.8587
2001-11-01,"Motor vehicle and parts dealers",1.865
2001-12-01,"Motor vehicle and parts dealers",1.8689
2002-01-01,"Motor vehicle and parts dealers",1.8691
2002-02-01,"Motor vehicle and parts dealers",1.8716
2002-03-01,"Motor vehicle and parts dealers",1.8709
2002-04-01,"Motor vehicle and parts dealers",1.876
2002-05-01,"Motor vehicle and parts dealers",1.8792
2002-06-01,"Motor vehicle and parts dealers",1.8815
2002-07-01,"Motor vehicle and parts dealers",1.8827
2002-08-01,"Motor vehicle and parts dealers",1.8834
2002-09-01,"Motor vehicle and parts dealers",1.8828
2002-10-01,"Motor vehicle and parts dealers",1.8888
2002-11-01,"Motor vehicle and parts dealers",1.8856
2002-12-01,"Motor vehicle and parts dealers",1.8812
2003-01-01,"Motor vehicle and parts dealers",1.8815
2003-02-01,"Motor vehicle and parts dealers",1.8765
2003-03-01,"Motor vehicle and parts dealers",1.8727
2003-04-01,"Motor vehicle and parts dealers",1.8738
2003-05-01,"Motor vehicle and parts dealers",1.8773
2003-06-01,"Motor vehicle and parts dealers",1.8795
2003-07-01,"Motor vehicle and parts dealers",1.8817
2003-08-01,"Motor vehicle and parts dealers",1.8819
2003-09-01,"Motor vehicle and parts dealers",1.8885
2003-10-01,"Motor vehicle and parts dealers",1.8905
2003-11-01,"Motor vehicle and parts dealers",1.8942
2003-12-01,"Motor vehicle and parts dealers",1.8932
2004-01-01,"Motor vehicle and parts dealers",1.8969
2004-02-01,"Motor vehicle and parts dealers",1.8985
2004-03-01,"Motor vehicle and parts dealers",1.9036
2004-04-01,"Motor vehicle and parts dealers",1.9066
2004-05-01,"Motor vehicle and parts dealers",1.9091
2004-06-01,"Motor vehicle and parts dealers",1.9042
2004-07-01,"Motor vehicle and parts dealers",1.9015
2004-08-01,"Motor vehicle and parts dealers",1.8984
2004-09-01,"Motor vehicle and parts dealers",1.8997
2004-10-01,"Motor vehicle and parts dealers",1.9002
2004-11-01,"Motor vehicle and parts dealers",1.9059
2004-12-01,"Motor vehicle and parts dealers",1.9093
2005-01-01,"Motor vehicle and parts dealers",1.9115
2005-02-01,"Motor vehicle and parts dealers",1.915
2005-03-01,"Motor vehicle and parts dealers",1.9166
2005-04-01,"Motor vehicle and parts dealers",1.9181
2005-05-01,"Motor vehicle and parts dealers",1.9197
2005-06-01,"Motor vehicle and parts dealers",1.9192
2005-07-01,"Motor vehicle and parts dealers",1.9246
2005-08-01,"Motor vehicle and parts dealers",1.9256
2005-09-01,"Motor vehicle and parts dealers",1.9263
2005-10-01,"Motor vehicle and parts dealers",1.9211
2005-11-01,"Motor vehicle and parts dealers",1.9151
2005-12-01,"Motor vehicle and parts dealers",1.9152
2006-01-01,"Motor vehicle and parts dealers",1.91
2006-02-01,"Motor vehicle and parts dealers",1.9118
2006-03-01,"Motor vehicle and parts dealers",1.9113
2006-04-01,"Motor vehicle and parts dealers",1.9102
2006-05-01,"Motor vehicle and parts dealers",1.9069
2006-06-01,"Motor vehicle and parts dealers",1.9097
2006-07-01,"Motor vehicle and parts dealers",1.907
2006-08-01,"Motor vehicle and parts dealers",1.9071
2006-09-01,"Motor vehicle and parts dealers",1.9072
2006-10-01,"Motor vehicle and parts dealers",1.9101
2006-11-01,"Motor vehicle and parts dealers",1.9118
2006-12-01,"Motor vehicle and parts dealers",1.9154
2007-01-01,"Motor vehicle and parts dealers",1.9161
2007-02-01,"Motor vehicle and parts dealers",1.9157
2007-03-01,"Motor vehicle and parts dealers",1.9144
2007-04-01,"Motor vehicle and parts dealers",1.9168
2007-05-01,"Motor vehicle and parts dealers",1.9111
2007-06-01,"Motor vehicle and parts dealers",1.9087
2007-07-01,"Motor vehicle and parts dealers",1.9029
2007-08-01,"Motor vehicle and parts dealers",1.905
2007-09-01,"Motor vehicle and parts dealers",1.9047
2007-10-01,"Motor vehicle and parts dealers",1.9033
2007-11-01,"Motor vehicle and parts dealers",1.9035
2007-12-01,"Motor vehicle and parts dealers",1.8999
2008-01-01,"Motor vehicle and parts dealers",1.9021
2008-02-01,"Motor vehicle and parts dealers",1.8927
2008-03-01,"Motor vehicle and parts dealers",1.8899
2008-04-01,"Motor vehicle and parts dealers",1.8791
2008-05-01,"Motor vehicle and parts dealers",1.8717
2008-06-01,"Motor vehicle and parts dealers",1.8578
2008-07-01,"Motor vehicle and parts dealers",1.8378
2008-08-01,"Motor vehicle and parts dealers",1.8172
2008-09-01,"Motor vehicle and parts dealers",1.8007
2008-10-01,"Motor vehicle and parts dealers",1.7691
2008-11-01,"Motor vehicle and parts dealers",1.7379
2008-12-01,"Motor vehicle and parts dealers",1.7093
2009-01-01,"Motor vehicle and parts dealers",1.6913
2009-02-01,"Motor vehicle and parts dealers",1.6759
2009-03-01,"Motor vehicle and parts dealers",1.6558
2009-04-01,"Motor vehicle and parts dealers",1.6427
2009-05-01,"Motor vehicle and parts dealers",1.6348
2009-06-01,"Motor vehicle and parts dealers",1.6292
2009-07-01,"Motor vehicle and parts dealers",1.6265
2009-08-01,"Motor vehicle and parts dealers",1.6264
2009-09-01,"Motor vehicle and parts dealers",1.6201
2009-10-01,"Motor vehicle and parts dealers",1.6159
2009-11-01,"Motor vehicle and parts dealers",1.6132
2009-12-01,"Motor vehicle and parts dealers",1.6168
2010-01-01,"Motor vehicle and parts dealers",1.6125
2010-02-01,"Motor vehicle and parts dealers",1.6109
2010-03-01,"Motor vehicle and parts dealers",1.6138
2010-04-01,"Motor vehicle and parts dealers",1.6198
2010-05-01,"Motor vehicle and parts dealers",1.6252
2010-06-01,"Motor vehicle and parts dealers",1.6238
2010-07-01,"Motor vehicle and parts dealers",1.6242
2010-08-01,"Motor vehicle and parts dealers",1.631
2010-09-01,"Motor vehicle and parts dealers",1.6382
2010-10-01,"Motor vehicle and parts dealers",1.6448
2010-11-01,"Motor vehicle and parts dealers",1.6538
2010-12-01,"Motor vehicle and parts dealers",1.6585
2011-01-01,"Motor vehicle and parts dealers",1.663
2011-02-01,"Motor vehicle and parts dealers",1.6675
2011-03-01,"Motor vehicle and parts dealers",1.6729
2011-04-01,"Motor vehicle and parts dealers",1.6812
2011-05-01,"Motor vehicle and parts dealers",1.6859
2011-06-01,"Motor vehicle and parts dealers",1.6875
2011-07-01,"Motor vehicle and parts dealers",1.6972
2011-08-01,"Motor vehicle and parts dealers",1.7006
2011-09-01,"Motor vehicle and parts dealers",1.7035
2011-10-01,"Motor vehicle and parts dealers",1.7089
2011-11-01,"Motor vehicle and parts dealers",1.7117
2011-12-01,"Motor vehicle and parts dealers",1.715
2012-01-01,"Motor vehicle and parts dealers",1.7192
2012-02-01,"Motor vehicle and parts dealers",1.7268
2012-03-01,"Motor vehicle and parts dealers",1.7286
2012-04-01,"Motor vehicle and parts dealers",1.7286
2012-05-01,"Motor vehicle and parts dealers",1.7302
2012-06-01,"Motor vehicle and parts dealers",1.7342
2012-07-01,"Motor vehicle and parts dealers",1.7308
2012-08-01,"Motor vehicle and parts dealers",1.7385
2012-09-01,"Motor vehicle and parts dealers",1.7443
2012-10-01,"Motor vehicle and parts dealers",1.7536
2012-11-01,"Motor vehicle and parts dealers",1.7553
2012-12-01,"Motor vehicle and parts dealers",1.7579
2013-01-01,"Motor vehicle and parts dealers",1.7637
2013-02-01,"Motor vehicle and parts dealers",1.7697
2013-03-01,"Motor vehicle and parts dealers",1.7762
2013-04-01,"Motor vehicle and parts dealers",1.7781
2013-05-01,"Motor vehicle and parts dealers",1.7807
2013-06-01,"Motor vehicle and parts dealers",1.7875
2013-07-01,"Motor vehicle and parts dealers",1.7966
2013-08-01,"Motor vehicle and parts dealers",1.8028
2013-09-01,"Motor vehicle and parts dealers",1.8096
2013-10-01,"Motor vehicle and parts dealers",1.8131
2013-11-01,"Motor vehicle and parts dealers",1.8175
2013-12-01,"Motor vehicle and parts dealers",1.825
2014-01-01,"Motor vehicle and parts dealers",1.8292
2014-02-01,"Motor vehicle and parts dealers",1.8337
2014-03-01,"Motor vehicle and parts dealers",1.8379
2014-04-01,"Motor vehicle and parts dealers",1.8463
2014-05-01,"Motor vehicle and parts dealers",1.8497
2014-06-01,"Motor vehicle and parts dealers",1.865
2014-07-01,"Motor vehicle and parts dealers",1.8676
2014-08-01,"Motor vehicle and parts dealers",1.8749
2014-09-01,"Motor vehicle and parts dealers",1.8766
2014-10-01,"Motor vehicle and parts dealers",1.8804
2014-11-01,"Motor vehicle and parts dealers",1.8885
2014-12-01,"Motor vehicle and parts dealers",1.8938
2015-01-01,"Motor vehicle and parts dealers",1.9005
2015-02-01,"Motor vehicle and parts dealers",1.9077
2015-03-01,"Motor vehicle and parts dealers",1.9112
2015-04-01,"Motor vehicle and parts dealers",1.9126
2015-05-01,"Motor vehicle and parts dealers",1.9212
2015-06-01,"Motor vehicle and parts dealers",1.9246
2015-07-01,"Motor vehicle and parts dealers",1.9347
2015-08-01,"Motor vehicle and parts dealers",1.9362
2015-09-01,"Motor vehicle and parts dealers",1.9383
2015-10-01,"Motor vehicle and parts dealers",1.9461
2015-11-01,"Motor vehicle and parts dealers",1.9546
2015-12-01,"Motor vehicle and parts dealers",1.9613
2016-01-01,"Motor vehicle and parts dealers",1.9684
2016-02-01,"Motor vehicle and parts dealers",1.9697
2016-03-01,"Motor vehicle and parts dealers",1.9733
2016-04-01,"Motor vehicle and parts dealers",1.9732
2016-05-01,"Motor vehicle and parts dealers",1.9751
2016-06-01,"Motor vehicle and parts dealers",1.9765
2016-07-01,"Motor vehicle and parts dealers",1.9793
2016-08-01,"Motor vehicle and parts dealers",1.9833
2016-09-01,"Motor vehicle and parts dealers",1.9886
2016-10-01,"Motor vehicle and parts dealers",1.9934
2016-11-01,"Motor vehicle and parts dealers",1.9995
2016-12-01,"Motor vehicle and parts dealers",2.002
2017-01-01,"Motor vehicle and parts dealers",2.0066
2017-02-01,"Motor vehicle and parts dealers",2.0115
2017-03-01,"Motor vehicle and parts dealers",2.0109
2017-04-01,"Motor vehicle and parts dealers",2.0136
1990-01-01,"Furniture and home furnishings",0.4405
1990-02-01,"Furniture and home furnishings",0.4402
1990-03-01,"Furniture and home furnishings",0.4391
1990-04-01,"Furniture and home furnishings",0.4364
1990-05-01,"Furniture and home furnishings",0.4351
1990-06-01,"Furniture and home furnishings",0.4325
1990-07-01,"Furniture and home furnishings",0.4321
1990-08-01,"Furniture and home furnishings",0.4306
1990-09-01,"Furniture and home furnishings",0.4259
1990-10-01,"Furniture and home furnishings",0.424
1990-11-01,"Furniture and home furnishings",0.422
1990-12-01,"Furniture and home furnishings",0.4209
1991-01-01,"Furniture and home furnishings",0.4189
1991-02-01,"Furniture and home furnishings",0.4153
1991-03-01,"Furniture and home furnishings",0.4137
1991-04-01,"Furniture and home furnishings",0.4136
1991-05-01,"Furniture and home furnishings",0.4131
1991-06-01,"Furniture and home furnishings",0.4133
1991-07-01,"Furniture and home furnishings",0.4119
1991-08-01,"Furniture and home furnishings",0.4123
1991-09-01,"Furniture and home furnishings",0.4122
1991-10-01,"Furniture and home furnishings",0.4113
1991-11-01,"Furniture and home furnishings",0.4105
1991-12-01,"Furniture and home furnishings",0.408
1992-01-01,"Furniture and home furnishings",0.4093
1992-02-01,"Furniture and home furnishings",0.4099
1992-03-01,"Furniture and home furnishings",0.41
1992-04-01,"Furniture and home furnishings",0.4104
1992-05-01,"Furniture and home furnishings",0.4098
1992-06-01,"Furniture and home furnishings",0.4107
1992-07-01,"Furniture and home furnishings",0.4107
1992-08-01,"Furniture and home furnishings",0.4105
1992-09-01,"Furniture and home furnishings",0.4096
1992-10-01,"Furniture and home furnishings",0.4102
1992-11-01,"Furniture and home furnishings",0.4106
1992-12-01,"Furniture and home furnishings",0.4112
1993-01-01,"Furniture and home furnishings",0.4136
1993-02-01,"Furniture and home furnishings",0.4141
1993-03-01,"Furniture and home furnishings",0.4159
1993-04-01,"Furniture and home furnishings",0.4148
1993-05-01,"Furniture and home furnishings",0.417
1993-06-01,"Furniture and home furnishings",0.4172
1993-07-01,"Furniture and home furnishings",0.4183
1993-08-01,"Furniture and home furnishings",0.4187
1993-09-01,"Furniture and home furnishings",0.421
1993-10-01,"Furniture and home furnishings",0.4224
1993-11-01,"Furniture and home furnishings",0.4247
1993-12-01,"Furniture and home furnishings",0.4256
1994-01-01,"Furniture and home furnishings",0.427
1994-02-01,"Furniture and home furnishings",0.4298
1994-03-01,"Furniture and home furnishings",0.4317
1994-04-01,"Furniture and home furnishings",0.4348
1994-05-01,"Furniture and home furnishings",0.4365
1994-06-01,"Furniture and home furnishings",0.4385
1994-07-01,"Furniture and home furnishings",0.4418
1994-08-01,"Furniture and home furnishings",0.4452
1994-09-01,"Furniture and home furnishings",0.4493
1994-10-01,"Furniture and home furnishings",0.4522
1994-11-01,"Furniture and home furnishings",0.456
1994-12-01,"Furniture and home furnishings",0.4547
1995-01-01,"Furniture and home furnishings",0.4581
1995-02-01,"Furniture and home furnishings",0.4596
1995-03-01,"Furniture and home furnishings",0.4611
1995-04-01,"Furniture and home furnishings",0.4614
1995-05-01,"Furniture and home furnishings",0.4606
1995-06-01,"Furniture and home furnishings",0.4617
1995-07-01,"Furniture and home furnishings",0.4617
1995-08-01,"Furniture and home furnishings",0.4624
1995-09-01,"Furniture and home furnishings",0.4615
1995-10-01,"Furniture and home furnishings",0.4617
1995-11-01,"Furniture and home furnishings",0.462
1995-12-01,"Furniture and home furnishings",0.4626
1996-01-01,"Furniture and home furnishings",0.4636
1996-02-01,"Furniture and home furnishings",0.4652
1996-03-01,"Furniture and home furnishings",0.4639
1996-04-01,"Furniture and home furnishings",0.4693
1996-05-01,"Furniture and home furnishings",0.4725
1996-06-01,"Furniture and home furnishings",0.4772
1996-07-01,"Furniture and home furnishings",0.4775
1996-08-01,"Furniture and home furnishings",0.4789
1996-09-01,"Furniture and home furnishings",0.4794
1996-10-01,"Furniture and home furnishings",0.48
1996-11-01,"Furniture and home furnishings",0.4802
1996-12-01,"Furniture and home furnishings",0.4826
1997-01-01,"Furniture and home furnishings",0.4817
1997-02-01,"Furniture and home furnishings",0.481
1997-03-01,"Furniture and home furnishings",0.4818
1997-04-01,"Furniture and home furnishings",0.4828
1997-05-01,"Furniture and home furnishings",0.4831
1997-06-01,"Furniture and home furnishings",0.4821
1997-07-01,"Furniture and home furnishings",0.4837
1997-08-01,"Furniture and home furnishings",0.4836
1997-09-01,"Furniture and home furnishings",0.4857
1997-10-01,"Furniture and home furnishings",0.4876
1997-11-01,"Furniture and home furnishings",0.4887
1997-12-01,"Furniture and home furnishings",0.4929
1998-01-01,"Furniture and home furnishings",0.4908
1998-02-01,"Furniture and home furnishings",0.4912
1998-03-01,"Furniture and home furnishings",0.492
1998-04-01,"Furniture and home furnishings",0.4931
1998-05-01,"Furniture and home furnishings",0.4952
1998-06-01,"Furniture and home furnishings",0.4972
1998-07-01,"Furniture and home furnishings",0.4986
1998-08-01,"Furniture and home furnishings",0.5013
1998-09-01,"Furniture and home furnishings",0.5035
1998-10-01,"Furniture and home furnishings",0.5053
1998-11-01,"Furniture and home furnishings",0.5085
1998-12-01,"Furniture and home furnishings",0.5109
1999-01-01,"Furniture and home furnishings",0.5123
1999-02-01,"Furniture and home furnishings",0.5153
1999-03-01,"Furniture and home furnishings",0.5149
1999-04-01,"Furniture and home furnishings",0.5192
1999-05-01,"Furniture and home furnishings",0.5213
1999-06-01,"Furniture and home furnishings",0.5247
1999-07-01,"Furniture and home furnishings",0.5269
1999-08-01,"Furniture and home furnishings",0.5289
1999-09-01,"Furniture and home furnishings",0.53
1999-10-01,"Furniture and home furnishings",0.5312
1999-11-01,"Furniture and home furnishings",0.5319
1999-12-01,"Furniture and home furnishings",0.5372
2000-01-01,"Furniture and home furnishings",0.5368
2000-02-01,"Furniture and home furnishings",0.5387
2000-03-01,"Furniture and home furnishings",0.5408
2000-04-01,"Furniture and home furnishings",0.5422
2000-05-01,"Furniture and home furnishings",0.5417
2000-06-01,"Furniture and home furnishings",0.5444
2000-07-01,"Furniture and home furnishings",0.5457
2000-08-01,"Furniture and home furnishings",0.5456
2000-09-01,"Furniture and home furnishings",0.5456
2000-10-01,"Furniture and home furnishings",0.5457
2000-11-01,"Furniture and home furnishings",0.5454
2000-12-01,"Furniture and home furnishings",0.5463
2001-01-01,"Furniture and home furnishings",0.5482
2001-02-01,"Furniture and home furnishings",0.5475
2001-03-01,"Furniture and home furnishings",0.5464
2001-04-01,"Furniture and home furnishings",0.5421
2001-05-01,"Furniture and home furnishings",0.543
2001-06-01,"Furniture and home furnishings",0.5416
2001-07-01,"Furniture and home furnishings",0.5381
2001-08-01,"Furniture and home furnishings",0.5401
2001-09-01,"Furniture and home furnishings",0.5393
2001-10-01,"Furniture and home furnishings",0.5373
2001-11-01,"Furniture and home furnishings",0.5363
2001-12-01,"Furniture and home furnishings",0.5347
2002-01-01,"Furniture and home furnishings",0.5312
2002-02-01,"Furniture and home furnishings",0.532
2002-03-01,"Furniture and home furnishings",0.5341
2002-04-01,"Furniture and home furnishings",0.5338
2002-05-01,"Furniture and home furnishings",0.5362
2002-06-01,"Furniture and home furnishings",0.5369
2002-07-01,"Furniture and home furnishings",0.5406
2002-08-01,"Furniture and home furnishings",0.5424
2002-09-01,"Furniture and home furnishings",0.5427
2002-10-01,"Furniture and home furnishings",0.5452
2002-11-01,"Furniture and home furnishings",0.5445
2002-12-01,"Furniture and home furnishings",0.5438
2003-01-01,"Furniture and home furnishings",0.5437
2003-02-01,"Furniture and home furnishings",0.5472
2003-03-01,"Furniture and home furnishings",0.5439
2003-04-01,"Furniture and home furnishings",0.5449
2003-05-01,"Furniture and home furnishings",0.5442
2003-06-01,"Furniture and home furnishings",0.547
2003-07-01,"Furniture and home furnishings",0.5459
2003-08-01,"Furniture and home furnishings",0.5438
2003-09-01,"Furniture and home furnishings",0.5478
2003-10-01,"Furniture and home furnishings",0.5502
2003-11-01,"Furniture and home furnishings",0.5533
2003-12-01,"Furniture and home furnishings",0.557
2004-01-01,"Furniture and home furnishings",0.5579
2004-02-01,"Furniture and home furnishings",0.5572
2004-03-01,"Furniture and home furnishings",0.5596
2004-04-01,"Furniture and home furnishings",0.5581
2004-05-01,"Furniture and home furnishings",0.5585
2004-06-01,"Furniture and home furnishings",0.5617
2004-07-01,"Furniture and home furnishings",0.5634
2004-08-01,"Furniture and home furnishings",0.5667
2004-09-01,"Furniture and home furnishings",0.5672
2004-10-01,"Furniture and home furnishings",0.5687
2004-11-01,"Furniture and home furnishings",0.5707
2004-12-01,"Furniture and home furnishings",0.5716
2005-01-01,"Furniture and home furnishings",0.5704
2005-02-01,"Furniture and home furnishings",0.5716
2005-03-01,"Furniture and home furnishings",0.573
2005-04-01,"Furniture and home furnishings",0.5748
2005-05-01,"Furniture and home furnishings",0.5777
2005-06-01,"Furniture and home furnishings",0.5758
2005-07-01,"Furniture and home furnishings",0.5772
2005-08-01,"Furniture and home furnishings",0.5775
2005-09-01,"Furniture and home furnishings",0.5795
2005-10-01,"Furniture and home furnishings",0.5789
2005-11-01,"Furniture and home furnishings",0.5798
2005-12-01,"Furniture and home furnishings",0.5783
2006-01-01,"Furniture and home furnishings",0.5849
2006-02-01,"Furniture and home furnishings",0.5864
2006-03-01,"Furniture and home furnishings",0.5874
2006-04-01,"Furniture and home furnishings",0.5903
2006-05-01,"Furniture and home furnishings",0.5905
2006-06-01,"Furniture and home furnishings",0.5912
2006-07-01,"Furniture and home furnishings",0.5895
2006-08-01,"Furniture and home furnishings",0.5882
2006-09-01,"Furniture and home furnishings",0.5854
2006-10-01,"Furniture and home furnishings",0.5854
2006-11-01,"Furniture and home furnishings",0.5798
2006-12-01,"Furniture and home furnishings",0.5821
2007-01-01,"Furniture and home furnishings",0.5823
2007-02-01,"Furniture and home furnishings",0.5833
2007-03-01,"Furniture and home furnishings",0.5824
2007-04-01,"Furniture and home furnishings",0.5818
2007-05-01,"Furniture and home furnishings",0.5806
2007-06-01,"Furniture and home furnishings",0.5758
2007-07-01,"Furniture and home furnishings",0.5711
2007-08-01,"Furniture and home furnishings",0.57
2007-09-01,"Furniture and home furnishings",0.5635
2007-10-01,"Furniture and home furnishings",0.5625
2007-11-01,"Furniture and home furnishings",0.5685
