"Date","Industry","Value"
1997-02-01,"Warehousing and storage",0.4561
1997-03-01,"Warehousing and storage",0.458
1997-04-01,"Warehousing and storage",0.4587
1997-05-01,"Warehousing and storage",0.459
1997-06-01,"Warehousing and storage",0.4603
1997-07-01,"Warehousing and storage",0.462
1997-08-01,"Warehousing and storage",0.4629
1997-09-01,"Warehousing and storage",0.4645
1997-10-01,"Warehousing and storage",0.4662
1997-11-01,"Warehousing and storage",0.4671
1997-12-01,"Warehousing and storage",0.4679
1998-01-01,"Warehousing and storage",0.4689
1998-02-01,"Warehousing and storage",0.4683
1998-03-01,"Warehousing and storage",0.4699
1998-04-01,"Warehousing and storage",0.4703
1998-05-01,"Warehousing and storage",0.4721
1998-06-01,"Warehousing and storage",0.4728
1998-07-01,"Warehousing and storage",0.474
1998-08-01,"Warehousing and storage",0.4763
1998-09-01,"Warehousing and storage",0.4782
1998-10-01,"Warehousing and storage",0.4795
1998-11-01,"Warehousing and storage",0.4808
1998-12-01,"Warehousing and storage",0.4824
1999-01-01,"Warehousing and storage",0.4844
1999-02-01,"Warehousing and storage",0.486
1999-03-01,"Warehousing and storage",0.4872
1999-04-01,"Warehousing and storage",0.4898
1999-05-01,"Warehousing and storage",0.4912
1999-06-01,"Warehousing and storage",0.4929
1999-07-01,"Warehousing and storage",0.4941
1999-08-01,"Warehousing and storage",0.4958
1999-09-01,"Warehousing and storage",0.4983
1999-10-01,"Warehousing and storage",0.5012
1999-11-01,"Warehousing and storage",0.5036
1999-12-01,"Warehousing and storage",0.5053
2000-01-01,"Warehousing and storage",0.5066
2000-02-01,"Warehousing and storage",0.5075
2000-03-01,"Warehousing and storage",0.5096
2000-04-01,"Warehousing and storage",0.5111
2000-05-01,"Warehousing and storage",0.5112
2000-06-01,"Warehousing and storage",0.5153
2000-07-01,"Warehousing and storage",0.5162
2000-08-01,"Warehousing and storage",0.5174
2000-09-01,"Warehousing and storage",0.5181
2000-10-01,"Warehousing and storage",0.5186
2000-11-01,"Warehousing and storage",0.5213
2000-12-01,"Warehousing and storage",0.5247
2001-01-01,"Warehousing and storage",0.5212
2001-02-01,"Warehousing and storage",0.5194
2001-03-01,"Warehousing and storage",0.5208
2001-04-01,"Warehousing and storage",0.5206
2001-05-01,"Warehousing and storage",0.5201
2001-06-01,"Warehousing and storage",0.5159
2001-07-01,"Warehousing and storage",0.5158
2001-08-01,"Warehousing and storage",0.5143
2001-09-01,"Warehousing and storage",0.5087
2001-10-01,"Warehousing and storage",0.5052
2001-11-01,"Warehousing and storage",0.5016
2001-12-01,"Warehousing and storage",0.5042
2002-01-01,"Warehousing and storage",0.5076
2002-02-01,"Warehousing and storage",0.5138
2002-03-01,"Warehousing and storage",0.5101
2002-04-01,"Warehousing and storage",0.5102
2002-05-01,"Warehousing and storage",0.5126
2002-06-01,"Warehousing and storage",0.5153
2002-07-01,"Warehousing and storage",0.5142
2002-08-01,"Warehousing and storage",0.5204
2002-09-01,"Warehousing and storage",0.5224
2002-10-01,"Warehousing and storage",0.524
2002-11-01,"Warehousing and storage",0.525
2002-12-01,"Warehousing and storage",0.5249
2003-01-01,"Warehousing and storage",0.5217
2003-02-01,"Warehousing and storage",0.528
2003-03-01,"Warehousing and storage",0.5233
2003-04-01,"Warehousing and storage",0.5252
2003-05-01,"Warehousing and storage",0.5254
2003-06-01,"Warehousing and storage",0.5251
2003-07-01,"Warehousing and storage",0.5268
2003-08-01,"Warehousing and storage",0.5278
2003-09-01,"Warehousing and storage",0.5315
2003-10-01,"Warehousing and storage",0.5348
2003-11-01,"Warehousing and storage",0.5357
2003-12-01,"Warehousing and storage",0.5307
2004-01-01,"Warehousing and storage",0.5429
2004-02-01,"Warehousing and storage",0.5449
2004-03-01,"Warehousing and storage",0.5521
2004-04-01,"Warehousing and storage",0.5543
2004-05-01,"Warehousing and storage",0.5522
2004-06-01,"Warehousing and storage",0.5546
2004-07-01,"Warehousing and storage",0.5576
2004-08-01,"Warehousing and storage",0.5592
2004-09-01,"Warehousing and storage",0.5635
2004-10-01,"Warehousing and storage",0.5727
2004-11-01,"Warehousing and storage",0.5709
2004-12-01,"Warehousing and storage",0.572
2005-01-01,"Warehousing and storage",0.5747
2005-02-01,"Warehousing and storage",0.578
2005-03-01,"Warehousing and storage",0.581
2005-04-01,"Warehousing and storage",0.5833
2005-05-01,"Warehousing and storage",0.5879
2005-06-01,"Warehousing and storage",0.5963
2005-07-01,"Warehousing and storage",0.597
2005-08-01,"Warehousing and storage",0.6015
2005-09-01,"Warehousing and storage",0.6053
2005-10-01,"Warehousing and storage",0.6062
2005-11-01,"Warehousing and storage",0.6106
2005-12-01,"Warehousing and storage",0.6159
2006-01-01,"Warehousing and storage",0.6203
2006-02-01,"Warehousing and storage",0.6253
2006-03-01,"Warehousing and storage",0.6266
2006-04-01,"Warehousing and storage",0.6298
2006-05-01,"Warehousing and storage",0.6344
2006-06-01,"Warehousing and storage",0.6378
2006-07-01,"Warehousing and storage",0.6418
2006-08-01,"Warehousing and storage",0.6437
2006-09-01,"Warehousing and storage",0.6444
2006-10-01,"Warehousing and storage",0.6468
2006-11-01,"Warehousing and storage",0.651
2006-12-01,"Warehousing and storage",0.6566
2007-01-01,"Warehousing and storage",0.6567
2007-02-01,"Warehousing and storage",0.6565
2007-03-01,"Warehousing and storage",0.6561
2007-04-01,"Warehousing and storage",0.6597
2007-05-01,"Warehousing and storage",0.6635
2007-06-01,"Warehousing and storage",0.6636
2007-07-01,"Warehousing and storage",0.6646
2007-08-01,"Warehousing and storage",0.6642
2007-09-01,"Warehousing and storage",0.6707
2007-10-01,"Warehousing and storage",0.6762
2007-11-01,"Warehousing and storage",0.6766
2007-12-01,"Warehousing and storage",0.6758
2008-01-01,"Warehousing and storage",0.6747
2008-02-01,"Warehousing and storage",0.6749
2008-03-01,"Warehousing and storage",0.6769
2008-04-01,"Warehousing and storage",0.679
2008-05-01,"Warehousing and storage",0.6763
2008-06-01,"Warehousing and storage",0.676
2008-07-01,"Warehousing and storage",0.6748
2008-08-01,"Warehousing and storage",0.6732
2008-09-01,"Warehousing and storage",0.6693
2008-10-01,"Warehousing and storage",0.6685
2008-11-01,"Warehousing and storage",0.6623
2008-12-01,"Warehousing and storage",0.6574
2009-01-01,"Warehousing and storage",0.6543
2009-02-01,"Warehousing and storage",0.6506
2009-03-01,"Warehousing and storage",0.65
2009-04-01,"Warehousing and storage",0.6432
2009-05-01,"Warehousing and storage",0.6392
2009-06-01,"Warehousing and storage",0.6381
2009-07-01,"Warehousing and storage",0.6349
2009-08-01,"Warehousing and storage",0.6324
2009-09-01,"Warehousing and storage",0.6294
2009-10-01,"Warehousing and storage",0.6245
2009-11-01,"Warehousing and storage",0.6227
2009-12-01,"Warehousing and storage",0.6205
2010-01-01,"Warehousing and storage",0.6227
2010-02-01,"Warehousing and storage",0.625
2010-03-01,"Warehousing and storage",0.6306
2010-04-01,"Warehousing and storage",0.6309
2010-05-01,"Warehousing and storage",0.6332
2010-06-01,"Warehousing and storage",0.636
2010-07-01,"Warehousing and storage",0.633
2010-08-01,"Warehousing and storage",0.6329
2010-09-01,"Warehousing and storage",0.6353
2010-10-01,"Warehousing and storage",0.6373
2010-11-01,"Warehousing and storage",0.64
2010-12-01,"Warehousing and storage",0.6419
2011-01-01,"Warehousing and storage",0.6435
2011-02-01,"Warehousing and storage",0.6445
2011-03-01,"Warehousing and storage",0.6448
2011-04-01,"Warehousing and storage",0.6472
2011-05-01,"Warehousing and storage",0.6488
2011-06-01,"Warehousing and storage",0.6528
2011-07-01,"Warehousing and storage",0.6549
2011-08-01,"Warehousing and storage",0.6573
2011-09-01,"Warehousing and storage",0.6598
